,txId1,txId2,HDBSCAN
34640,195420417,3509407,3
34641,6629462,196089039,3
34642,66438255,196089039,3
34643,6629462,196107869,3
34644,21785855,196107869,-1
34645,14112275,196107869,3
34646,194344215,196107869,-1
34647,6244017,196107869,3
34648,29243157,196107869,3
34649,196091571,196107869,3
34650,195543834,196107869,-1
34651,8007690,196107869,-1
34652,7877502,196107869,-1
34653,31273765,196107869,3
34654,14950809,196107869,-1
34655,7981490,196107869,-1
34656,194334240,196107869,-1
34657,1315478,196107869,-1
34658,195441370,196107869,3
34659,6629462,133876531,-1
34660,195421106,133876531,-1
34661,21785855,133876531,-1
34662,195421132,133876531,-1
34663,6243943,133876531,-1
34664,6244017,133876531,-1
34665,195421119,133876531,-1
34666,66440913,133876531,-1
34667,88021508,133876531,-1
34668,20006516,133876531,-1
34669,22205367,133876531,-1
34670,6243976,133876531,-1
34671,66420374,133876531,-1
34672,5162648,133876531,-1
34673,13678523,133876531,-1
34674,195421152,133876531,-1
34675,14972558,133876531,-1
34676,2947436,133876531,-1
34677,37710737,133876531,-1
34678,82296271,133876531,-1
34679,194376455,133876531,-1
34680,195421130,133876531,-1
34681,195421134,133876531,-1
34682,120324917,133876531,-1
34683,194344206,133876531,-1
34684,195421116,133876531,-1
34685,66419173,14952222,3
34686,1315771,14952222,3
34687,66419091,14952222,3
34688,66419172,14952222,3
34689,20006516,14952222,3
34690,13835610,14952222,3
34691,66418612,14952222,3
34692,66418920,14952222,3
34693,60768955,14952222,3
34694,66419199,14952222,3
34695,66418611,14952222,3
34696,66419260,14952222,3
34697,66419170,14952222,3
34698,6245237,14952222,3
34699,66418610,14952222,3
34700,66419090,14952222,3
34701,66418607,14952222,3
34702,66418992,14952222,3
34703,66419194,14952222,3
34704,59215037,14952222,3
34705,195429886,195429883,3
34706,195429885,195429883,3
34707,87766870,25456425,3
34708,113780,14950377,3
34709,66420588,14950377,3
34710,21785855,14950377,3
34711,53738696,14950377,3
34712,15984207,14950377,3
34713,5616306,14950377,3
34714,66420538,14950377,3
34715,14952201,14950377,3
34716,66420814,14950377,3
34717,6243976,14950377,3
34718,66420374,14950377,3
34719,66420812,14950377,3
34720,66420801,14950377,3
34721,66420365,14950377,3
34722,66420815,14950377,3
34723,66420571,14950377,3
34724,66420824,14950377,3
34725,61304091,14950377,3
34726,66420548,14950377,3
34727,66420576,14950377,3
34728,66420987,14950377,3
34729,66420562,14950377,3
34730,66420805,14950377,3
34731,66420816,14950377,3
34732,113780,66421741,3
34733,21785855,66421741,3
34734,6243943,66421741,3
34735,7597463,66421741,3
34736,196092023,66421741,3
34737,196089649,66421741,3
34738,6243976,66421741,3
34739,196106480,66421741,3
34740,14950809,66421741,3
34741,195545072,66421741,3
34742,196089787,66421741,3
34743,196088629,66421741,3
34744,196089403,66421741,3
34745,113780,6243976,3
34746,196089284,6243976,-1
34747,196089283,6243976,-1
34748,194335151,6629462,3
34749,3641234,6629462,3
34750,174906625,6629462,3
34751,27031253,6629462,3
34752,10350720,6629462,3
34753,67749446,6629462,3
34754,194336453,6629462,3
34755,6341153,6629462,3
34756,194349647,6629462,3
34757,194335151,195503362,3
34758,66439429,39422017,3
34759,66437997,39422017,3
34760,196091565,195498690,3
34761,66420588,66438047,3
34762,194333523,19210463,3
34763,194336630,19210463,3
34764,7597019,19210463,3
34765,194343771,19210463,3
34766,7877502,19210463,3
34767,194343789,19210463,3
34768,95641017,19210463,3
34769,194342423,19210463,3
34770,194342283,196089284,4
34771,194344741,196089284,4
34772,194378698,196089284,4
34773,6244808,196089284,4
34774,5581060,196088629,3
34775,45521355,196088629,3
34776,14112275,196088629,3
34777,14096109,196088629,3
34778,5616306,196088629,3
34779,12959844,196088629,3
34780,194343827,196088629,3
34781,195436739,195437318,3
34782,66437606,66437434,3
34783,5944784,66437434,3
34784,66437629,66437434,3
34785,66437630,66437434,3
34786,3641234,196092023,3
34787,15629510,196092023,3
34788,14112275,196092023,3
34789,7597463,196092023,3
34790,194344741,196092023,3
34791,29454726,196092023,3
34792,7597019,196092023,3
34793,31409359,196092023,3
34794,8007690,196092023,3
34795,194332374,196092023,3
34796,31273765,196092023,3
34797,194348576,196092023,3
34798,12959844,196092023,3
34799,194343808,196092023,3
34800,32998848,196092023,3
34801,194343641,196092023,3
34802,3641234,75078587,-1
34803,15629510,75078587,-1
34804,14112275,75078587,-1
34805,29454726,75078587,-1
34806,31409359,75078587,-1
34807,7877502,75078587,-1
34808,32998848,75078587,-1
34809,22204803,75078587,-1
34810,194376501,6243943,3
34811,194376478,6243943,3
34812,194344401,6243943,3
34813,194341524,6243943,3
34814,21911936,6243943,3
34815,66457149,3607094,3
34816,8180021,195419049,3
34817,195419053,195419049,3
34818,66421915,66421580,3
34819,66421741,66421580,3
34820,14090138,66421580,3
34821,66421736,66421580,3
34822,66421754,66421580,3
34823,37710737,66421580,3
34824,66421745,66421580,3
34825,66421744,66421580,3
34826,66421930,66421580,3
34827,3509407,66421580,3
34828,66421761,66421580,3
34829,196091566,195437286,3
34830,194336486,196091566,3
34831,194336486,15984207,3
34832,4992401,15984207,3
34833,194376506,15984207,3
34834,48350949,15984207,3
34835,66438255,15984207,3
34836,194343386,15984207,3
34837,194343823,15984207,3
34838,6244017,196105891,3
34839,195428318,195428311,3
34840,195428319,195428311,3
34841,195428316,195428311,3
34842,195428317,195428311,3
34843,196089650,2947436,3
34844,5616306,2947436,3
34845,196107057,2947436,3
34846,196255569,2947436,3
34847,22650864,2947436,3
34848,196107124,2947436,3
34849,22203381,2947436,3
34850,50434018,2947436,3
34851,14950809,2947436,3
34852,196255567,2947436,3
34853,196255607,2947436,3
34854,13679280,2947436,3
34855,12537161,2947436,3
34856,196255579,2947436,3
34857,196089650,196089649,3
34858,3586915,15913585,3
34859,74195778,44118784,3
34860,195428309,44118784,3
34861,195428305,44118784,3
34862,195428306,44118784,3
34863,66424296,195421707,3
34864,66447548,40734618,3
34865,8159507,40734618,3
34866,48346142,40734618,3
34867,60617667,40734618,3
34868,48342473,40734618,3
34869,66447964,40734618,3
34870,66447967,40734618,3
34871,66447544,40734618,3
34872,66447754,40734618,3
34873,66447548,195451869,3
34874,195421119,66438048,3
34875,25456425,66438048,3
34876,194336630,46950744,3
34877,194341864,81726621,3
34878,66438007,66437997,3
34879,66438003,66437997,3
34880,15913585,66437997,3
34881,66438008,66437997,3
34882,194342266,196089283,4
34883,4992401,196089283,4
34884,66438003,196089283,4
34885,194343804,196089283,4
34886,21785013,196089283,4
34887,58191203,196089283,4
34888,196093530,118874815,3
34889,194347223,6244017,3
34890,194376485,6244017,3
34891,21783643,6244017,3
34892,66438003,6244017,3
34893,194375950,6244017,3
34894,194350837,6244017,3
34895,194376117,6244017,3
34896,22203150,6244017,3
34897,194375616,6244017,3
34898,194344198,6244017,3
34899,79393396,6244017,3
34900,195426636,195426630,3
34901,195426637,195426630,3
34902,30526323,195426630,3
34903,195426635,195426630,3
34904,196091571,24453586,3
34905,16542124,196089650,3
34906,195777697,195452570,3
34907,194344401,195437101,3
34908,195599243,196260600,3
34909,66420801,196260600,3
34910,66435614,196260600,3
34911,195436934,196260600,3
34912,196092384,196260600,3
34913,196107057,195437391,3
34914,195428904,72570642,3
34915,25634495,72570642,3
34916,195428902,72570642,3
34917,30348305,72570642,3
34918,195428900,72570642,3
34919,195428903,72570642,3
34920,195429584,72869460,3
34921,195429583,72869460,3
34922,194333604,195498014,3
34923,48285886,196399472,3
34924,194376506,195421162,3
34925,196115726,111690202,3
34926,196255569,195437332,3
34927,196089649,195437423,3
34928,194376485,45521358,3
34929,66441574,195429583,3
34930,66441574,66441566,3
34931,195426930,195426929,3
34932,6013421,196090876,3
34933,120609415,196090876,3
34934,194342287,196090876,3
34935,6244808,196090876,3
34936,6013421,29243157,3
34937,196107124,195451220,3
34938,6243976,5162648,3
34939,75419743,196091565,3
34940,196090570,66419170,3
34941,196106480,70672702,3
34942,5162648,7218008,3
34943,196091186,43351875,3
34944,66420812,46950741,3
34945,110963409,8159507,3
34946,66420801,8159507,3
34947,50434018,8159507,3
34948,55601897,8159507,3
34949,125969180,8159507,3
34950,37967815,196091211,3
34951,195583664,195429584,3
34952,196104081,195429584,3
34953,194344660,195428317,3
34954,14950809,195436530,3
34955,14950809,113780,3
34956,194335254,195436769,3
34957,13678523,6417015,3
34958,13678523,59086131,3
34959,195429521,195429515,3
34960,195429518,195429515,3
34961,196092691,196107025,3
34962,195421152,195441980,3
34963,196089959,195441980,3
34964,66520942,195422373,3
34965,194332599,46047725,3
34966,194337658,22650864,3
34967,196092403,5944784,3
34968,33446037,196255579,3
34969,195419751,195419750,3
34970,49315950,194376081,3
34971,66435614,66465234,3
34972,66435614,66435532,3
34973,195436769,116511766,3
34974,196091211,195441370,3
34975,196089385,195441763,3
34976,111690202,195426635,3
34977,195583206,195426635,3
34978,195437399,66432746,3
34979,60617667,14913694,3
34980,195498014,196089385,3
34981,78087451,195421152,3
34982,66438045,66438035,3
34983,66438047,66438035,3
34984,66438048,66438035,3
34985,194376455,195449994,3
34986,194342201,195429886,3
34987,196091433,66420562,3
34988,81026701,196111623,3
34989,46047725,196091186,3
34990,195498457,66438398,3
34991,196107025,66438398,3
34992,195436746,66437630,3
34993,196255607,195452151,3
34994,194343372,195428903,3
34995,194342024,195428903,3
34996,195503362,196089959,3
34997,87172265,195436746,3
34998,194378081,195422450,3
34999,66420562,195436739,3
35000,172563851,195436739,3
35001,66464301,43649029,3
35002,48535465,196090511,3
35003,862692,195441679,3
35004,195429592,195429588,3
35005,195420417,195420415,3
35006,195640626,196092384,3
35007,196092389,196092384,3
35008,116511766,195438424,3
35009,59080968,195498457,3
35010,44517537,66464301,3
35011,39220656,66438045,3
35012,2256959,195426930,3
35013,196090511,862692,3
35014,194333181,78087451,3
35015,196111623,44517537,3
35016,218073432,26047332,3
35017,38688623,218314421,3
35018,22314581,218314421,3
35019,90578545,218314421,3
35020,31582491,218314421,3
35021,218314448,218314421,3
35022,235586,218314421,3
35023,218089571,218314421,3
35024,218314433,218314421,3
35025,4992641,218314421,3
35026,38688623,38615823,3
35027,31646401,38615823,3
35028,34893448,38615823,3
35029,90578545,38615823,3
35030,218488643,38615823,3
35031,60673519,38615823,3
35032,218266570,38615823,3
35033,235586,38615823,3
35034,218292796,38615823,3
35035,218559028,38615823,3
35036,213767301,38615823,3
35037,218298231,38615823,3
35038,219414632,38615823,3
35039,219429606,38615823,3
35040,219383083,38615823,3
35041,218978318,38615823,3
35042,218283429,38615823,3
35043,219414648,38615823,3
35044,218283773,38615823,3
35045,218271506,38615823,3
35046,219414384,38615823,3
35047,28185424,38615823,3
35048,218556959,38615823,3
35049,38688623,36364435,3
35050,34893448,36364435,3
35051,90578545,36364435,3
35052,218414030,36364435,3
35053,219396923,36364435,3
35054,218988495,36364435,3
35055,219398596,36364435,3
35056,218286154,36364435,3
35057,60660610,36364435,3
35058,219413640,36364435,3
35059,218266553,36364435,3
35060,218284856,36364435,3
35061,219415325,36364435,3
35062,219398576,36364435,3
35063,219383192,36364435,3
35064,176334020,36364435,3
35065,219403068,36364435,3
35066,219414645,36364435,3
35067,124922317,36364435,3
35068,219414636,36364435,3
35069,38688623,218295883,3
35070,26945566,218295883,3
35071,37366569,218295883,3
35072,218295891,218295883,3
35073,218295886,218295883,3
35074,218116989,218295883,3
35075,3623625,219542405,3
35076,3623625,218468774,4
35077,2191929,218468774,4
35078,31646401,218468774,-1
35079,34893448,218468774,4
35080,90578545,218468774,4
35081,31582491,218468774,4
35082,218488643,218468774,4
35083,73145456,218468774,4
35084,218414030,218468774,4
35085,218263270,218468774,4
35086,70607352,218468774,4
35087,218298082,218468774,4
35088,218266389,218468774,4
35089,218314791,218468774,4
35090,219429100,218468774,4
35091,26181447,218468774,4
35092,218285334,218468774,4
35093,218285997,218468774,4
35094,218304927,218468774,4
35095,218299454,218468774,4
35096,218287846,218468774,4
35097,218133814,218468774,4
35098,3623625,219918390,3
35099,218039532,219562816,3
35100,218039478,219562816,3
35101,218039532,218573305,3
35102,218080974,218573305,3
35103,39393441,218314810,-1
35104,218061421,218314810,3
35105,39393441,19170155,-1
35106,218053666,19170155,3
35107,218011326,19170155,3
35108,2191929,19170155,3
35109,218090483,19170155,3
35110,218081006,19170155,3
35111,218031021,19170155,3
35112,3098169,19170155,3
35113,103139209,19170155,3
35114,218077113,19170155,3
35115,218086718,19170155,3
35116,51241093,19170155,3
35117,218079405,19170155,3
35118,218092606,19170155,3
35119,218032449,19170155,3
35120,218035934,19170155,3
35121,94227091,19170155,3
35122,218024376,19170155,3
35123,218031549,19170155,3
35124,18918220,19170155,3
35125,218030893,19170155,3
35126,63080024,19170155,3
35127,218053492,19170155,3
35128,218025376,19170155,3
35129,218028865,19170155,3
35130,63254396,19170155,3
35131,218024190,19170155,3
35132,218024707,19170155,3
35133,218033063,19170155,3
35134,218073424,19170155,3
35135,218089074,19170155,3
35136,218028677,19170155,3
35137,218023850,19170155,3
35138,218079030,19170155,3
35139,218039927,19170155,3
35140,218047757,19170155,3
35141,218054027,19170155,3
35142,133130343,19170155,3
35143,218032370,19170155,3
35144,218079641,19170155,3
35145,39393441,218414030,-1
35146,3098169,218414030,3
35147,218079023,218414030,3
35148,218084627,218414030,3
35149,94227091,218414030,3
35150,18918220,218414030,3
35151,218133812,218414030,3
35152,39393441,62752980,-1
35153,7834222,62752980,3
35154,218146157,62752980,3
35155,24459104,62752980,3
35156,51241093,62752980,3
35157,43703461,3510576,3
35158,218276181,3510576,3
35159,218305782,3510576,3
35160,12455512,3510576,3
35161,101211541,3510576,3
35162,218306920,3510576,3
35163,56615777,3510576,3
35164,218281869,3510576,3
35165,53845870,3510576,3
35166,218275067,3510576,3
35167,218283405,3510576,3
35168,218314791,3510576,3
35169,218263226,3510576,3
35170,102343697,3510576,3
35171,164028697,3510576,3
35172,218283396,3510576,3
35173,13269003,3510576,3
35174,218284858,3510576,3
35175,218292987,3510576,3
35176,163427085,3510576,3
35177,218312273,3510576,3
35178,218292869,3510576,3
35179,218292990,3510576,3
35180,218275074,3510576,3
35181,43703461,30084029,3
35182,218011326,218285486,3
35183,218285493,218285486,3
35184,218286175,218550123,3
35185,218286175,212255388,3
35186,70311541,64495168,3
35187,218011208,64495168,3
35188,26945566,218314014,3
35189,3098169,218314014,3
35190,218151306,218314014,3
35191,41070254,218314014,3
35192,218314019,218314014,3
35193,218076473,218314014,3
35194,121714948,218314014,3
35195,95277643,218314014,3
35196,218136481,218314014,3
35197,218091577,218314014,3
35198,218314022,218314014,3
35199,26945566,218399060,3
35200,218399064,218399060,3
35201,218399065,218399060,3
35202,103136115,218314022,3
35203,218086718,218314022,3
35204,51241093,218314022,3
35205,94227091,218314022,3
35206,218096291,218314022,3
35207,218032639,218314022,3
35208,35631809,218314022,3
35209,18918220,218314022,3
35210,218089235,218314022,3
35211,218091572,218314022,3
35212,218061421,218314022,3
35213,218077477,218314022,3
35214,218080969,218314022,3
35215,218024205,218314022,3
35216,103136115,19254321,3
35217,218029198,19254321,3
35218,24459104,19254321,3
35219,83121915,19254321,-1
35220,103136115,38688623,3
35221,7834222,38688623,3
35222,3098169,38688623,3
35223,219384820,38688623,3
35224,218125812,38688623,3
35225,94227091,38688623,3
35226,42348879,38688623,3
35227,219384896,38688623,3
35228,219384809,38688623,3
35229,18918220,38688623,3
35230,11268149,38688623,3
35231,218133812,38688623,3
35232,218068532,38688623,3
35233,219384595,38688623,3
35234,218040097,38688623,3
35235,218145693,38688623,3
35236,218051244,38688623,3
35237,218584530,38688623,3
35238,54095065,38688623,3
35239,219384893,38688623,3
35240,218045666,38688623,3
35241,218039931,38688623,3
35242,103136115,218264913,-1
35243,90578545,218264913,-1
35244,19254321,218264913,-1
35245,218116829,218264913,-1
35246,218016775,218264913,-1
35247,218264956,218264913,-1
35248,103136115,26181447,3
35249,218028684,26181447,3
35250,218053511,26181447,3
35251,37366569,26181447,3
35252,3098169,26181447,3
35253,218023867,26181447,3
35254,218068850,26181447,3
35255,218068854,26181447,3
35256,218086718,26181447,3
35257,24459104,26181447,3
35258,94227091,26181447,3
35259,1854409,26181447,3
35260,218039695,26181447,3
35261,18918220,26181447,3
35262,63254396,26181447,3
35263,218031926,26181447,3
35264,218040123,26181447,3
35265,218072630,26181447,3
35266,218080593,26181447,3
35267,218023183,26181447,3
35268,218053670,26181447,3
35269,218040068,26181447,3
35270,103136115,219436818,4
35271,43965576,219436818,4
35272,37366569,219436818,4
35273,19170155,219436818,4
35274,12081598,219436818,4
35275,41070254,219436818,4
35276,11268149,219436818,4
35277,218059737,219436818,4
35278,95277643,219436818,4
35279,218145289,219436818,4
35280,218058339,219436818,4
35281,103136115,219562969,3
35282,218080969,219562969,3
35283,218080613,219562969,3
35284,103136115,7491836,3
35285,30938661,7491836,3
35286,31646401,218306904,-1
35287,31646401,218287846,3
35288,90578545,218287846,3
35289,105490236,218287846,3
35290,218287878,218287846,3
35291,31646401,219560312,3
35292,3098169,219560312,3
35293,60673519,219560312,3
35294,235586,219560312,3
35295,219163557,219560312,3
35296,219422495,219560312,3
35297,218090483,219542384,3
35298,7834222,218660893,3
35299,22314581,218660893,3
35300,218306935,218660893,3
35301,12455512,218660893,3
35302,218314448,218660893,3
35303,73145456,218660893,3
35304,56615777,218660893,3
35305,218306904,218660893,3
35306,235586,218660893,3
35307,70607352,218660893,3
35308,102343697,218660893,3
35309,30084029,218660893,3
35310,95277643,218660893,3
35311,218091566,218660893,3
35312,218314421,218660893,3
35313,218306827,218660893,3
35314,218287846,218660893,3
35315,218312273,218660893,3
35316,218292634,218660893,3
35317,7834222,218139542,3
35318,218047781,218139542,3
35319,7834222,218263504,4
35320,41070611,218263504,4
35321,218121627,218263504,4
35322,19170155,218263504,4
35323,24459104,218263504,4
35324,1854409,218263504,4
35325,218079297,218263504,4
35326,218032639,218263504,4
35327,9273158,218263504,4
35328,218061421,218263504,4
35329,4992641,218263504,4
35330,29141337,218263504,4
35331,218089074,218263504,4
35332,54095065,218263504,4
35333,7834222,218578063,3
35334,218146157,218578063,3
35335,77724398,218578063,3
35336,7834222,218400384,3
35337,218400386,218400384,3
35338,7834222,218293503,3
35339,7834222,90578545,3
35340,77724398,90578545,3
35341,7834222,218314716,3
35342,7834222,218395898,3
35343,22314581,50908945,3
35344,22314581,3623625,3
35345,43965576,3623625,3
35346,41070611,3623625,3
35347,218142114,3623625,3
35348,19170155,3623625,3
35349,12081598,3623625,3
35350,218127603,3623625,3
35351,218128373,3623625,3
35352,218131048,3623625,3
35353,40190602,3623625,3
35354,7491830,3623625,3
35355,95277643,3623625,3
35356,218142122,3623625,3
35357,218121521,3623625,3
35358,218143502,3623625,3
35359,15944534,3623625,3
35360,4992641,3623625,3
35361,218149291,3623625,3
35362,29141337,3623625,3
35363,218135731,3623625,3
35364,218130196,3623625,3
35365,31139903,3623625,3
35366,218125499,3623625,3
35367,218119412,3623625,3
35368,218133814,3623625,3
35369,218121498,3623625,3
35370,22314581,218275140,3
35371,218149299,218275140,3
35372,218021673,218275140,3
35373,218024707,218275140,3
35374,218305782,218305785,3
35375,218053511,218293648,3
35376,34893448,161157730,3
35377,34893448,218266530,3
35378,34893448,43703461,3
35379,218151235,219713463,3
35380,218081006,218834300,3
35381,218284850,178102917,3
35382,12455512,178102917,3
35383,218271078,178102917,3
35384,60673519,178102917,3
35385,218295933,178102917,3
35386,218286163,178102917,3
35387,218279406,178102917,3
35388,102343697,178102917,3
35389,13269003,178102917,3
35390,30084029,178102917,3
35391,50081278,178102917,3
35392,218280167,178102917,3
35393,218306660,178102917,3
35394,218279650,178102917,3
35395,219415322,178102917,3
35396,7491851,178102917,3
35397,102932673,178102917,3
35398,218293508,178102917,3
35399,218282940,178102917,3
35400,218304933,178102917,3
35401,218277365,178102917,3
35402,218267527,178102917,3
35403,218293647,178102917,3
35404,218274281,178102917,3
35405,37366569,218395925,3
35406,218266551,218395925,3
35407,218029198,218395925,3
35408,219541363,218395925,3
35409,218306935,218398236,3
35410,218156731,218398236,3
35411,3098169,219543654,3
35412,3098169,4992641,3
35413,218089321,4992641,3
35414,9273158,4992641,3
35415,3098169,94227091,3
35416,218145690,218306919,3
35417,121513111,218756018,3
35418,218080974,218756018,3
35419,218045659,218283769,3
35420,125857230,218546987,3
35421,1877747,219553260,3
35422,103139209,218680191,3
35423,218047781,218047773,3
35424,19254321,218279650,3
35425,219543500,218660876,3
35426,218314014,218660876,3
35427,219543499,218660876,3
35428,7506925,218660876,3
35429,219543494,218660876,3
35430,219543504,218660876,3
35431,219415306,218660876,3
35432,41070611,218279400,3
35433,41070611,218275113,3
35434,218028873,218275113,3
35435,218032920,218275113,3
35436,218128752,218275113,3
35437,218128783,218275113,3
35438,41070611,218299454,3
35439,218032409,183288709,3
35440,218121627,218121521,3
35441,218016806,218121521,3
35442,218033571,212259150,3
35443,218022450,212259150,3
35444,218077113,219428772,3
35445,218128759,70958108,3
35446,218145212,218306956,3
35447,218075961,218145295,3
35448,218151306,218423469,3
35449,218091573,218423469,3
35450,218068850,218308522,3
35451,218070352,218308522,3
35452,218142111,218308522,3
35453,62673760,51241159,3
35454,31582491,123428355,3
35455,7491846,123428355,3
35456,218306973,218306975,3
35457,219542135,218470386,3
35458,75791665,218470386,3
35459,219542135,219543998,3
35460,212255388,219543998,3
35461,218062873,69071909,3
35462,1785264,218398749,3
35463,218488643,218555885,3
35464,219383124,218555885,3
35465,218263798,218555885,3
35466,218010378,218555885,3
35467,101211541,218545234,3
35468,73145456,218545234,3
35469,218306904,218545234,3
35470,36364435,218545234,3
35471,1854409,218545234,3
35472,219560312,218545234,3
35473,218314810,218545234,3
35474,219428772,219428783,3
35475,219428772,219428788,3
35476,219428772,218445832,3
35477,218142114,219720175,3
35478,218142122,219720175,3
35479,92257112,219720175,3
35480,218143497,219720175,3
35481,218143490,219720175,3
35482,44348901,219720175,3
35483,218307782,102436731,3
35484,219541794,102436731,3
35485,218068854,168276620,3
35486,218314019,168276620,3
35487,218068532,168276620,3
35488,219543499,218556062,3
35489,148114185,218556062,3
35490,218306920,218306921,3
35491,218086718,73145456,3
35492,218086718,218399034,3
35493,218079137,218399034,3
35494,218086718,219384809,3
35495,218086718,218396032,3
35496,24459104,218396032,3
35497,219543633,218396032,3
35498,218079391,218396032,3
35499,218086718,218398240,3
35500,218029198,135805287,3
35501,19170155,27496465,3
35502,19170155,219850349,3
35503,140964844,219850349,3
35504,218043862,218283768,3
35505,218130196,218283768,3
35506,218395925,34649858,3
35507,218395928,34649858,3
35508,218266570,218298067,3
35509,24459104,218144435,3
35510,218065115,218144435,3
35511,218073111,218144435,3
35512,24459104,218399065,3
35513,218263270,62658387,3
35514,83121915,219541794,-1
35515,219429100,219541794,3
35516,218308144,219541794,3
35517,218307769,219541794,3
35518,83121915,77724398,-1
35519,218099154,77724398,3
35520,218032639,77724398,3
35521,218030526,77724398,3
35522,218032934,77724398,3
35523,218099484,77724398,3
35524,40619612,77724398,3
35525,218102606,77724398,3
35526,1754564,77724398,3
35527,218096188,77724398,3
35528,83121915,218061421,-1
35529,218124812,219397937,3
35530,218024205,219397937,3
35531,218065494,218306861,3
35532,51241093,219688185,3
35533,218117899,218263270,3
35534,218016819,218121627,3
35535,218047784,218266570,3
35536,41070254,218128787,3
35537,41070254,218153352,3
35538,218073784,218153352,3
35539,41070254,218647960,3
35540,41070254,41070608,3
35541,1754564,41070608,3
35542,218037378,218133812,3
35543,218047748,218133812,3
35544,218047757,218133812,3
35545,218053345,218135759,3
35546,36364435,218398208,3
35547,17294880,218398208,3
35548,218398224,218398208,3
35549,218398236,218398208,3
35550,56323413,218398208,3
35551,113974818,218398208,3
35552,4374894,218398208,3
35553,178998421,218398208,3
35554,218398211,218398208,3
35555,218398240,218398208,3
35556,218293512,218398208,3
35557,36364435,218661503,3
35558,218434683,218661503,3
35559,102343697,218661503,3
35560,218293503,218661503,3
35561,218147941,219544394,3
35562,41070601,112511172,3
35563,235586,218298206,3
35564,235586,34893448,3
35565,235586,13309176,3
35566,218068197,218141918,3
35567,218068208,218141918,3
35568,218084627,4998737,3
35569,218292796,59500658,3
35570,218047773,96027603,3
35571,218047773,213767301,3
35572,96027603,213767301,3
35573,218068433,218272481,3
35574,218149299,219566729,3
35575,96027603,218286173,3
35576,218306977,1785264,3
35577,218053505,218293501,3
35578,219541344,218395928,3
35579,218398224,218398211,3
35580,219565935,218398211,3
35581,219541996,218398211,3
35582,219543494,219565918,3
35583,219565927,219565918,3
35584,219565930,219565918,3
35585,218423469,219565918,3
35586,218266540,218555924,3
35587,218266544,218555924,3
35588,218266535,218555924,3
35589,218266524,218555924,3
35590,94227091,18918220,3
35591,1854409,218156765,3
35592,218131048,218283789,3
35593,218016024,218285334,3
35594,218047016,218285334,3
35595,218011762,218285334,3
35596,218011087,218285334,3
35597,218019741,218285334,3
35598,75788193,218285334,3
35599,218015604,218285334,3
35600,218043852,218285334,3
35601,218011771,218298231,3
35602,218015597,218298231,3
35603,218095274,218298231,3
35604,218079297,41070611,3
35605,30938661,41070611,3
35606,218051628,41070611,3
35607,218153088,41070611,3
35608,218032639,61158159,3
35609,53845870,218562538,3
35610,218285993,75791665,3
35611,218285993,218286175,3
35612,218285993,218285997,3
35613,218053503,218135731,3
35614,218039695,218573519,3
35615,218081001,218573519,3
35616,218039707,218131048,3
35617,218555885,219541285,3
35618,218280167,219541285,3
35619,35631809,70607352,3
35620,218069948,218477656,3
35621,218040246,218283815,3
35622,218040123,218283815,3
35623,218314791,218314801,3
35624,40190602,218271506,3
35625,218089571,218151235,3
35626,218089321,218151235,3
35627,218402726,29646430,3
35628,218263226,65393287,3
35629,219383083,65393287,3
35630,218297456,218307782,3
35631,218307786,218307782,3
35632,218307785,218307782,3
35633,168276620,218307782,3
35634,218293515,218293512,3
35635,18918220,95277643,3
35636,18918220,219396979,3
35637,95277643,219396979,3
35638,18918220,218468513,3
35639,162395844,218263227,3
35640,104845273,218263227,3
35641,218091648,218306827,3
35642,218306836,218306827,3
35643,218148723,218573176,3
35644,218081001,219551547,-1
35645,218050775,219551547,-1
35646,213767301,218286163,3
35647,4547997,218286163,3
35648,218286173,218286163,3
35649,31580387,50732436,3
35650,30084029,50732436,3
35651,218099150,213777237,3
35652,52455532,213777237,3
35653,218286154,218286004,3
35654,218053497,218292796,3
35655,102343697,31580387,3
35656,218069252,218314019,3
35657,219558751,140964844,3
35658,218680433,218283795,3
35659,218040097,218283795,3
35660,218025376,218562519,3
35661,218093920,218562519,3
35662,218035272,218562519,3
35663,218016775,218016770,3
35664,218080986,218745506,3
35665,218039901,218745506,3
35666,218080986,218554996,3
35667,218283795,218283791,3
35668,218091572,219565903,3
35669,93063701,36362457,3
35670,218283396,219543633,3
35671,218284858,219543633,3
35672,13269003,218957364,3
35673,13269003,50081278,3
35674,218045454,218283765,3
35675,218040017,218283765,3
35676,218073440,218264956,3
35677,218039702,113903860,3
35678,218080593,113903860,3
35679,218094616,218274099,3
35680,218121518,218121514,3
35681,218266528,218266524,3
35682,181403739,218266524,3
35683,70958108,218266524,3
35684,101692510,218399031,3
35685,218399034,218399031,3
35686,218072598,218142122,3
35687,218306975,218306977,3
35688,62658387,218566611,3
35689,218065115,218662075,3
35690,218306966,218306970,3
35691,218059737,218306926,3
35692,218133812,218133800,3
35693,95277643,218312399,3
35694,218144435,218312399,3
35695,218312239,218312399,3
35696,95277643,235586,3
35697,218099484,219764897,3
35698,218099491,219764897,3
35699,218099484,219752672,3
35700,218094668,219752672,3
35701,219413640,218656365,3
35702,218121521,218266550,3
35703,218016822,218266550,3
35704,50081278,102343697,3
35705,50081278,218402305,3
35706,218266553,218266551,3
35707,218266556,218266551,3
35708,218143502,218680450,3
35709,218024190,108707984,3
35710,218030084,108707984,3
