,txId1,txId2,prediction_label
20653,385964805,383076763,0
20046,163651608,163651605,0
22711,59269421,288275827,0
13266,362939841,363055096,0
10062,387312373,346107397,0
29349,12663023,12795391,0
23973,199321565,10075210,0
34180,102771113,89015028,0
17812,272088176,272088921,0
14655,2984918,372681214,0
32905,106379869,106403370,0
14028,209499242,209499240,0
35163,56615777,3510576,0
26138,119075718,148568416,0
5286,224681287,225687932,0
34637,6243976,3509407,0
27507,97078552,4261635,0
3657,399523,279199948,0
12195,390059983,390144654,0
16985,331504166,331566053,0
17003,331500892,341902123,0
559,232035051,230438482,0
13140,316861680,316861292,0
34858,3586915,15913585,0
20088,163815428,163815413,2
31684,94065998,98647549,0
6646,96573736,32688195,0
15493,372970437,373155002,0
24465,43153369,214413398,0
36606,162151384,192018464,0
31222,11387794,47987875,0
1543,230531646,230529025,0
27470,19229484,172562,0
19830,163731090,163869666,0
31460,94130886,91887651,0
42,231029351,232438397,0
14651,2984918,317009279,0
23330,67628472,67628399,0
28797,12683568,12683561,0
21614,355006860,274526537,1
8691,175102237,175507014,0
25587,115187055,115186990,0
20541,160111358,382989698,0
28191,96301553,67390627,0
25010,216563632,198814103,0
29250,13432097,13880880,0
20607,386087498,383445889,0
24621,218217012,203802264,0
10415,339153228,339516448,1
24932,216807497,203174429,0
35742,219565903,218400097,0
19503,163687924,163687920,0
34916,195428902,72570642,0
15294,372526080,311825135,0
5212,225021025,225897516,0
35141,218054027,19170155,0
19173,246057174,139264316,0
28525,12695480,12987200,0
33466,121078671,53063584,0
27461,96963337,97395586,0
1908,230471551,6134533,0
19051,294478867,294589966,1
10754,339089511,339089538,0
31255,6887417,94284749,0
10015,346173957,285341869,0
21664,355089184,355153022,0
11629,378330833,378525516,1
1198,230438477,230647313,0
31736,94887348,91894074,0
36240,157581708,157581680,0
11501,240765696,238473975,0
7669,190450457,190450302,0
27845,27558169,88642839,0
12451,312254237,390558968,0
36325,158375088,157929208,1
9743,234206777,18658959,0
4367,87715993,70324223,0
9934,23855743,346396662,0
29128,12665059,12677032,0
17765,299475620,299475624,2
31283,94122007,98658080,0
32366,106317601,106721585,0
11354,238199208,240788147,0
28584,12662969,12780176,0
9982,258744348,312117369,0
3166,245256590,245419213,0
5662,224245600,224748057,0
17746,272429278,272520154,0
35049,38688623,36364435,0
10306,339556696,339556692,0
10951,15987824,16162295,0
28631,12780618,12780542,0
30226,72360350,73114078,0
292,89273,230461031,0
13069,363287985,363540742,0
7852,190965293,191118828,0
19840,163584741,20178361,0
6109,225266303,225687955,0
5860,223941612,59019527,0
27637,78551177,96562112,0
8716,174788396,179059567,0
30168,73124684,73303336,0
14729,372733927,372979680,0
24844,207727189,198828204,0
29831,70808529,26015423,0
4684,224252995,225703422,0
3432,246127255,232298403,0
18710,84357457,84712358,0
5647,224239259,225908744,0
24323,200523049,195456317,0
31362,94254140,94913085,0
23691,55768753,69766666,0
1208,231995249,230473480,0
22301,5024196,94385654,0
1878,95985627,81116822,0
15331,331493654,308007729,0
269,89273,3897291,0
35360,4992641,3623625,0
16930,331556343,336465238,0
10158,346099520,346099766,0
34702,66418992,14952222,0
8341,175143967,179084697,1
18488,9182304,276994119,0
12480,390387442,391079770,0
4506,279459088,87993120,0
18884,84340957,84734164,2
22675,3517342,288587611,0
16481,30620621,141378824,0
14123,14105577,115228585,0
25954,115046915,62134772,0
18079,146122794,272308017,0
34801,194343641,196092023,0
28351,96559214,47590952,1
31217,94284744,94284728,0
5150,225691886,225875837,0
15064,2984918,310559272,0
156,89273,230520079,0
2843,245811294,245811136,0
21561,355012997,355160423,0
24783,184121536,200453211,0
17241,205854860,57167035,2
19861,163806556,163902379,0
36455,158269468,158269130,0
10767,219843632,339089394,0
7454,190829152,190832053,0
35725,218080978,218818729,0
32439,106310652,106724860,0
36522,157581359,157638186,0
4130,15498995,86704936,0
33046,105596799,58091074,0
10266,459148,339099980,0
26545,151200952,151200956,0
8035,191115060,191640442,0
34325,156076675,156282377,0
28787,12664436,12683189,0
17421,272281384,272281383,0
16493,30620621,341173231,0
3964,5427053,87031726,0
33726,9995263,156328432,0
34014,156048060,121225693,0
24532,201002450,201002456,0
10881,15241123,20210169,0
21005,56904293,382990496,0
33807,155720741,12172125,0
34365,155588044,156080080,0
2538,289993390,310470028,0
5674,225053207,225340238,0
25776,114497010,116749414,0
10386,339056867,339265345,0
14278,39096544,99843177,0
29392,12709010,12709005,0
27188,6978680,46325611,0
7174,94107796,94194702,0
22391,6472187,10416628,0
27742,96646659,98066463,0
20794,222445316,370942179,0
1127,230339770,230470033,0
30269,63276814,71994276,0
22549,288307137,288454583,0
33676,24492393,76941945,0
23733,53781120,69593166,0
1177,230338694,232348759,0
13908,209045705,209673949,0
32699,106339460,106339363,0
16606,331536054,331555676,0
19004,84362153,95246483,0
29634,72312259,73005229,0
4908,224669997,225320677,0
19583,163670718,163712096,0
9238,42733214,43134103,0
24023,200508995,200508991,0
12542,390377703,390377705,0
23515,54717534,100754050,0
4709,224196590,224196255,0
31474,94104154,95780172,0
4263,141051803,13175690,0
21882,355098550,355098546,0
35835,218071878,218143502,0
15663,372827971,372865149,0
28161,96584663,9015009,0
33739,156066467,156328432,0
30478,95171121,94812234,0
16695,336465437,336465236,0
1536,232444880,232448379,0
19916,5167400,163865631,0
4671,279185319,58074599,0
23164,67582896,70401397,0
14086,99191648,99932570,1
22287,92113108,92515419,0
15183,2984918,314843198,0
35231,218133812,38688623,0
32265,106311953,106311948,0
26178,151228201,149691712,0
10893,14959483,15883955,0
14808,372681542,372739455,0
20683,382999998,386087498,0
31085,94300935,99098561,0
33566,155695053,156063345,0
14140,2064886,113979460,0
24595,200657619,200981699,0
12026,390330068,390329994,0
14773,2984918,335450291,0
6586,94047163,94615360,0
12793,248902602,248905687,0
7352,190829014,84593745,0
4988,224214327,224214324,0
18765,84997406,84997392,0
13616,3783350,4659656,0
18861,85002368,85002365,0
28638,12780552,12780542,0
29297,12679250,12679238,0
1249,232443618,232443617,0
8607,179148836,178867257,0
6368,121849906,118269896,0
36349,157856713,47521535,0
8298,54465449,175406302,1
906,92571083,230521269,0
2271,978934,310459017,0
18572,5966095,150643417,0
24916,201008307,201008310,0
30354,72299900,73167593,0
34841,195428316,195428311,0
2782,244770901,245267197,0
36380,157581346,106877725,0
35703,218016822,218266550,0
9345,187079,58590345,0
791,3391129,230442067,0
19870,62706952,163891329,0
6094,224677901,224682902,0
31642,33344164,99261445,0
23710,69762370,57083717,0
32830,106313325,106313316,0
34795,194332374,196092023,0
16157,3180883,336715518,0
11453,241504085,238208020,0
34465,182002736,182002742,0
13030,290426069,5967666,0
33702,155839296,156166434,0
21653,355011646,355184738,0
7353,190829147,84593745,0
12273,390343561,390422334,0
32577,106391289,106391278,0
569,230444455,230444448,0
9083,43150698,43150696,0
19375,165869274,163909490,0
21577,355940634,175311247,0
7885,190038882,190038880,0
1344,230526083,230525732,0
35151,218133812,218414030,0
1491,10437353,230550396,0
31291,94340195,75679851,0
22042,5684082,94688302,0
23314,56278048,67627706,0
28150,39954788,96944071,0
186,89273,230468013,0
21928,355006906,355090375,0
2317,310471883,310471878,0
13805,209523824,209803040,2
34642,66438255,196089039,0
9491,234685812,234685698,1
24791,71360182,200636970,0
13969,209674268,209798844,0
10339,339058555,339568317,1
2116,309970293,309970283,0
14974,2984918,372871532,0
1668,230527735,14827602,0
7005,94209946,94561998,0
17723,272089705,272283470,0
16879,331514313,331563856,0
6877,94502666,94502661,0
272,89273,230746742,0
5752,224213364,224744878,0
18451,35131819,269905671,1
18570,5966095,26875738,0
22811,78536994,288450934,0
26831,149129504,149129137,2
26929,148841677,148841686,0
17659,272282344,272334221,0
19950,76999860,166072696,2
10522,34888844,339975977,0
17133,331540016,331563872,0
16400,331526499,331552028,0
34767,194343789,19210463,0
30667,71146392,71461143,0
15529,312468611,312468608,0
32640,106393330,106814414,0
9142,42674479,42673765,0
19214,139243285,139243282,0
26399,100356049,148546492,0
19049,294493900,294589966,0
16374,331517802,331556354,0
19760,128622641,73689157,0
2354,313965267,310723104,0
3062,244338786,246008407,0
19519,166093184,163918770,0
4980,224196905,225890384,0
32128,105848960,106302011,0
19557,166087075,163687924,0
16706,331536779,337260046,0
31841,105423532,107203747,0
3598,2512477,279185308,0
10950,15988221,16162295,0
15950,372722612,372822940,0
23659,68960278,68960287,0
25189,39662693,30299014,0
27984,6046631,97081539,0
23763,69350704,69350706,0
7952,191192784,191194953,0
25910,115091598,115279602,0
34129,155825285,32915977,0
3596,2512477,87997105,0
30445,72738461,73046246,0
15034,310235415,372822878,0
9831,346406795,346413732,0
14594,2984918,297829976,0
7385,828482,191667532,0
27547,9969789,96706402,0
32037,105971540,106320422,0
5893,156133513,191938278,0
13115,362956056,363081584,2
34113,164849071,156074235,0
3858,8801543,22838028,0
28585,12665137,12780176,0
1715,230335044,218528901,0
18196,25345446,223557034,0
1609,230522108,230522107,0
935,232471961,232472201,0
914,232350655,91411167,0
24280,36460742,200641856,0
1737,232349075,183119510,0
33539,43063865,164756127,0
10152,399720575,346415954,0
36585,157596730,157596734,0
21409,355198875,355230735,0
29020,22776993,13908024,0
13546,208969189,209889755,0
26707,149707545,149707731,0
1446,230339649,29610273,0
25778,113003834,116749414,0
6093,195443174,225004323,0
2361,310432103,311042401,0
4998,224214032,225925820,0
13793,208909714,210201894,0
26065,114652567,115194643,0
2508,49286698,310458059,0
33830,155720806,12172125,0
27960,97751141,97751106,0
1012,7398153,2757640,0
25233,39693929,39692773,0
33360,7556199,111575373,0
30173,73128797,73303336,0
32618,105846200,105846195,0
8794,565334,43353283,0
27639,81353312,96562112,0
27489,17890509,4261635,0
25712,116217174,115723285,1
15350,312448271,372695235,0
26015,114497721,114497725,0
17768,272152605,272152611,0
10811,14986020,15234332,0
703,7089694,60492027,0
30504,73394080,73394077,0
25002,201007910,201007915,0
22473,139102978,288717023,1
32875,105420286,105587546,0
7304,146673,8775836,0
32082,106302521,106813377,0
3353,244679645,244679638,0
32473,105823844,106344760,0
8062,189996490,191167240,0
30084,72342571,72741476,0
9026,68381407,42732328,0
1879,230438107,230704774,0
13180,363005909,363219502,0
2997,244688132,245235505,0
6231,121802252,121879716,0
8560,175086544,175086552,0
35511,218073111,218144435,0
7620,190473841,191390973,0
14989,2984918,311825125,0
28459,12781727,12781074,0
21615,355209583,355209580,0
3992,86873948,9205632,0
965,230412485,3849610,0
8694,175783053,94812891,0
29849,70791700,71464875,0
12737,248913856,217555220,0
10878,15351650,15871986,0
33198,105974179,261461040,0
9496,234711181,234711161,1
18736,84329180,84460750,1
28149,12462446,1261936,0
21258,355124068,160228915,0
20853,376239938,381120117,0
25161,29157703,29157617,0
24829,74815310,97150075,1
2551,312194429,312845530,0
14253,98979346,102591599,0
19592,165849931,165849935,2
33757,94408152,156189849,0
19389,163832329,163832295,0
13852,209519073,209867187,0
7316,191390810,190999088,0
22767,288679515,275108926,0
5533,223889061,225091936,0
15539,368758944,372725895,0
8686,175098575,179059540,0
193,89273,230552327,0
21801,5763141,154338124,0
26208,149158704,149157913,0
26128,11172561,148568416,0
16577,331500929,336797581,0
3779,18413413,78146579,0
18100,272267032,272428607,0
33863,155829843,64852016,0
29337,12676914,12655979,0
12957,5967666,363552093,0
28603,13284366,12780176,0
34106,155610359,156074235,0
20241,299084184,299196854,1
27258,97430019,7952092,0
28941,13227819,12678093,0
7273,1104192,191160287,0
11731,378151528,378469970,1
34457,155800513,156307674,0
8981,3891230,43134388,0
16590,336431449,336716041,0
22857,288342158,288456628,0
17633,272152580,272319851,0
20980,376252253,56904293,0
7111,94059807,94152731,0
26158,148546741,6818420,0
1778,5197391,218538602,0
15286,372864846,372979942,0
21701,355215771,355237639,0
16633,331536037,258833798,0
10722,339159028,339159032,0
9013,68805583,68806137,0
14229,99204386,99932567,1
26574,151200842,151200839,0
24305,74345264,43746762,0
23154,54353300,57014736,0
9067,42671033,42671029,0
21978,355095366,355095361,0
22778,288089192,235244550,0
35400,218304933,178102917,0
12146,241708414,24948616,0
19794,163808012,163808008,0
8857,565334,43478842,0
21456,355098181,264800004,0
27878,96985951,97732197,0
28879,12665166,12672860,0
23847,54723430,67629185,0
14454,99841330,100004528,0
17717,272419313,272419308,0
7449,190832307,190832053,0
32654,105853155,105853145,0
30247,70765090,55483333,0
27424,96988124,28547465,0
31350,94284143,94284114,0
7254,190108547,190433003,0
4814,225694304,225694064,0
11767,378394281,306879455,0
5362,223936073,156113935,0
36039,39994,3294761,0
3503,244298088,245866455,0
30389,73162050,73161944,0
33577,156314754,156313815,0
2775,311039818,310471907,0
32036,105592573,106320422,0
3232,246080593,246371240,0
979,230406766,230577403,0
13010,363006864,363223773,0
10387,339057515,339265345,1
26484,151223773,118639527,0
23290,62264967,70372168,0
5725,155305910,224969272,0
17053,331529819,305442782,0
14699,2984918,372681824,0
23383,34565586,69410407,1
24038,125608376,120019032,1
25281,30068696,30083187,0
1119,230350275,230602580,0
8245,140051524,190446569,0
25248,28916430,28919343,0
3682,279106389,60386372,0
3893,86810197,86826865,0
35781,218066217,218306858,0
23350,54715156,54715153,0
21436,355009675,355108867,1
20147,165847995,163708783,0
11575,238264436,238264425,0
29717,10403056,73227485,0
32859,105857383,105857379,0
24799,199322846,200949987,0
32585,68382061,106722397,0
15910,372723972,372810539,0
28276,96584847,96584844,0
21808,355200745,355215771,0
19265,163681370,164729391,0
27961,27558494,97751106,0
33827,155720804,12172125,0
30129,72366379,73422960,0
5527,224258483,225091936,0
26788,94150387,149159419,0
9594,126103163,234864152,0
22638,3181,288396277,0
27768,97026873,17290276,0
26822,149702721,149702838,0
27796,96584836,80668142,0
202,89273,231028831,0
4187,58387204,86801686,0
10278,339057930,339120946,1
21954,355196431,215597935,0
12387,390534313,390534316,0
17577,151823513,281347729,1
4599,87933797,88369903,0
22269,18942922,97497339,0
5732,224977087,225909580,0
18340,488266,148944147,0
24110,2921806,201000368,0
16071,368216011,368766171,0
12089,390521388,390606020,0
19338,163655095,163849777,1
4307,86667870,61024587,0
17103,255218170,181253368,0
6936,94061412,94577758,0
27284,3426501,36838022,0
28327,96301783,96584828,0
34938,6243976,5162648,0
28433,12781680,12781074,0
29665,72027726,38538087,0
21369,355136904,355227237,0
9106,43016028,43537842,0
30227,62852493,71989154,1
9497,234711172,234711161,1
16377,331536801,331557627,0
8136,190450461,191674598,0
455,1913117,232797971,0
34145,155593271,155593277,0
18183,6137605,276993898,0
23430,67670415,67670413,0
20614,386067632,383445889,0
17253,272698499,272698487,0
3024,245428162,246408448,0
21629,355958562,355204001,0
34572,180939319,164753025,0
12802,249239624,249239629,0
19098,139276535,139276515,0
8066,190451680,190451679,0
26134,24775820,148568416,0
33996,156104943,121225693,0
11917,378619924,292019793,0
20526,382884904,383024532,0
34054,155737388,11193869,0
20253,298985049,298985039,0
14915,2984918,368783642,0
7697,190450306,190450302,0
33212,105787550,106309535,0
10361,339057938,339265345,1
16004,372535874,312447958,0
4508,86142489,3518159,0
32013,106301199,107624551,0
33238,105595867,105595864,0
21257,355120642,355120639,0
13515,209478840,109730813,1
24543,2070455,200969707,0
1336,232910077,231440875,0
5216,1984268,225015214,0
19122,246069705,156909659,0
35548,218398224,218398208,1
18868,84997406,294545803,0
21362,355216018,355238126,0
22379,5223045,92490420,0
1785,37234018,53332016,0
26476,151223098,118639527,0
29894,73020636,12649359,0
1386,230438468,230438488,0
72,232052547,232438397,0
18147,6137605,54189046,0
32076,105858774,106320422,0
14614,2984918,311016734,0
17570,272145560,296926618,2
28909,12785090,12784805,0
32883,105849822,105849821,0
6746,94134164,94331506,0
10932,21575705,15862117,0
28241,97018930,97018904,0
6188,8905181,8939825,0
19363,163729898,163809013,0
13962,209533785,209893004,0
1304,230459277,232926141,0
18441,268864347,269905671,1
28720,12683134,12990251,0
9191,68385096,43568659,0
10316,459148,339645383,0
12731,248886973,248905009,1
12814,248900680,248900678,0
27209,96934139,46325611,0
17609,66502079,272680555,0
36623,157631640,21644119,0
35813,51241159,93662855,0
22267,18942922,96341211,0
7903,84593137,190039104,0
14362,99288231,99675435,1
34849,22203381,2947436,0
32394,106380411,106380409,0
4072,86637823,48395410,0
8663,175759710,179111791,1
31013,93846181,91934616,0
23541,69280653,70342642,0
31316,94302380,94302230,0
24958,71359771,175294105,0
7218,94122982,94133119,0
5080,140386726,225687056,0
6572,94156710,94621528,0
12372,390055964,390142902,0
4528,77849872,22837822,0
29273,13401811,13401815,0
23765,54724510,69280653,0
11820,276501751,318246080,0
35359,15944534,3623625,0
9133,68709707,43579178,0
11040,15411642,15935251,0
22846,288463486,54824221,0
3376,244672947,244685948,0
34261,53063584,155771964,0
36324,158361554,157929208,1
3655,2512724,87401197,0
14216,774002,99847077,0
9333,187079,235291243,0
13607,209815595,54335231,0
17396,272308017,272428617,0
15639,29755438,312447092,0
16913,331492090,331504171,0
383,89273,3881941,0
17252,272698498,272698487,0
2207,312148678,310463624,0
9862,348645467,346382340,0
20920,376282791,362139378,0
15632,372816766,372872725,0
15235,368776722,372728492,0
26590,148775791,151203481,0
28471,5663491,12804355,0
36223,159159047,157930723,0
6824,94335919,94429903,0
3850,86558977,12992775,0
8462,175488764,179148844,0
25038,217605290,217605292,0
35110,218081006,19170155,0
22666,288112840,288327176,0
21743,355018027,355017710,0
3652,2512724,279198605,0
3654,2512724,279129493,0
24369,200064568,7846920,0
28499,12696075,12987200,0
24173,26229388,201420450,0
19749,166527582,163832332,0
12970,363092971,363776121,0
21453,355089477,355167769,0
5977,183051013,225332159,0
22048,5684082,128331102,0
34152,164849086,164753015,0
20905,273491325,380202118,0
17934,272419289,272486572,0
33713,47050542,156166434,0
8649,175527235,179065927,0
27613,6979416,97395877,0
9774,234152104,3583652,0
6251,121420338,122067230,0
23267,69750289,54872531,0
19055,294326433,195264956,0
12081,390501222,390843623,0
6995,16142216,98752917,0
14291,3725934,108325518,0
9842,399664098,346388931,0
1740,232036661,232037403,0
15347,198518541,372823095,0
20560,376257361,386011230,1
25433,30167453,30167458,0
13538,81834567,209587871,0
16264,5678249,253471494,0
33571,121078260,156313815,0
24417,198855413,199312098,0
20771,376222854,376224291,0
11965,390042133,390331521,1
35980,9450321,4692401,0
19274,163862205,168158009,2
29118,12792344,12984651,0
15706,372872721,372971115,0
8256,191612030,191243061,0
28847,12665102,12665008,0
17677,272429368,272429367,1
35280,218058339,219436818,0
31757,93084002,94282408,0
34137,14553162,155825285,0
6752,93990407,94578162,0
29251,12660505,12660521,0
34627,155561975,155561664,0
245,230412050,42094373,0
19883,164320068,163651608,0
24008,48012475,86043782,0
4948,223975355,225694055,0
19516,41274750,163808006,0
17497,272089626,272089631,0
16924,331503169,331567208,0
4774,90599270,225941237,0
13911,208948278,209118257,0
264,89273,7402053,0
22310,4925897,96341915,0
7275,1003609,191160287,0
27572,905123,96570531,0
21251,355174750,84882098,0
13824,209922528,209922231,1
3927,86752803,42975826,0
28344,34751094,96580305,0
33160,105845377,105975819,0
14838,310795321,310559056,0
14763,372750548,372812567,0
30061,22583076,73320484,0
10596,190367674,280332343,0
16685,336423824,332943585,0
14898,2984918,308801905,0
26528,30427669,149154428,0
14341,106360044,113852709,0
4538,22838027,22837817,0
18966,84719012,84719050,2
15138,2984918,312002700,0
3601,22837999,22837910,0
34342,165400002,164754320,0
12669,248919014,248918998,0
2766,309956890,307974286,0
28611,13251586,12780176,0
6128,224651653,225280203,0
12651,248902658,248906407,0
32070,50495320,106320422,0
10992,15878270,16284906,0
11296,15839263,240790144,0
30146,3141442,72763583,0
30872,92021036,94256093,0
8408,179033940,179113037,0
34479,156281968,156281965,0
27906,29316477,97756937,0
17892,226917434,187795217,0
36352,188619422,47521535,0
12559,294561292,390377850,0
10973,16153591,16153583,0
8294,179035293,179035287,0
5020,224977087,183051013,0
14366,99676511,99675435,1
35015,196111623,44517537,0
23384,2365784,64346631,0
1665,232353604,230703697,0
33272,106380409,106814876,0
21179,355179953,344589840,0
24150,7160465,199942873,0
11713,378065243,378151531,2
16720,331502033,331567157,0
7705,190450470,190450302,0
28694,12798766,12798723,0
19295,4232201,166078864,0
5756,224746327,225687583,0
691,219821009,230457090,0
20728,225032681,352899464,0
32711,105849826,105849824,0
34557,182003162,164756229,0
4739,978887,224194884,0
10902,14962494,15872590,0
22129,6471147,92488394,0
34358,155813445,156209245,0
5855,224765199,224765204,0
9057,36892884,68803860,0
12409,368863858,257708707,0
22961,53784539,69776359,0
29780,73280082,73279924,0
14389,99857438,100084740,0
28472,12804393,12804355,0
8866,565334,43463666,0
5414,224969272,225674727,0
4906,224718084,225320677,0
32638,105413220,106020764,0
31430,94245175,94245170,0
27604,97103615,98093140,0
27405,14393317,3814914,0
7242,17289448,191134943,0
4724,224762780,224762782,0
35885,7952,7215225,0
15450,372724761,372823274,0
4618,87484915,86937785,0
21061,355098791,355170344,0
32672,105594883,105594876,0
5409,178134701,225686309,0
22550,288369577,288454583,1
4853,95302589,139420884,0
20843,376198930,381120117,0
22013,355126822,134085968,0
11247,241488952,241552403,0
11271,238192078,19835881,0
23387,2365784,54353300,0
27322,96568211,12117243,0
34448,171533940,164753185,0
20057,163820063,101010110,2
11579,238362704,241326120,0
19423,165844269,164775806,0
12308,247095485,390320354,0
18502,7167318,180918363,0
27038,149753128,149753132,0
30926,94593391,5003060,0
31437,94555249,94940323,0
34264,155621632,155621630,0
30732,72313159,72653817,0
29439,72013644,72748868,0
2558,310495362,313119203,0
426,89273,107068491,0
1635,232029206,5119722,0
25439,6201592,39687372,0
14876,312152986,317001250,0
14115,39096544,115228585,0
32418,106350685,106713427,0
25434,22075800,30083195,0
34160,5582638,155601022,0
6883,94331377,94492655,0
23486,62601403,70451888,0
30365,73093813,73093815,0
20983,376215816,337378995,0
27331,96565250,12117243,0
9758,234579078,234579075,0
7551,191391145,191391115,0
32438,106307211,106724860,0
27166,149707497,149707545,0
22206,92107631,96365231,1
1905,198358107,232433797,0
29160,12791620,12979124,0
3143,245826024,245825687,0
33444,155697884,19670253,0
24203,10174934,201006731,0
7431,1134243,191192940,0
7901,99169839,191423302,0
22399,6472187,92703662,0
9724,99375724,234587435,0
11959,354775168,390555149,0
3626,87716041,3183110,0
23577,67634535,67634530,0
2355,310469183,310469182,0
17127,331563983,337086035,0
4698,225280231,225280522,0
4146,88232255,88232266,0
10370,339057967,339265345,1
19868,163652465,76568476,0
34459,164858029,178061037,0
60,3851887,232438397,0
11944,145056527,390606269,0
2863,232298403,246409645,0
1237,4860508,4443254,0
24861,217605178,207037694,0
31385,98663193,94286468,0
11672,378358804,378476200,0
34368,155582549,33678975,0
13939,209888701,145056524,0
34460,155829843,155829839,0
29141,12683768,12683743,0
31834,105858037,105979574,0
11500,241490543,238293970,0
4819,106765077,225694064,0
14856,2984918,372696409,0
31270,94065993,94245058,0
7408,1134243,191460631,0
21891,355005288,355181009,0
30960,94075926,1454780,0
801,230452751,37233988,0
16787,331563999,331563995,0
34362,181510819,164755142,0
24903,201432023,219623378,0
35401,218277365,178102917,0
12905,363223773,363555803,0
26448,9899666,149168097,0
12371,327886918,390559047,0
15690,372724584,372823285,0
15536,372739780,372822950,0
14862,2984918,317009336,0
13792,208969303,210201894,0
14247,3725934,3076292,0
9947,346382316,346382173,0
5703,156315914,225348134,0
4049,21839649,86732000,0
28929,9426022,12672535,0
30812,70806814,72029786,0
6702,94291177,94357592,0
34499,164713969,78133064,0
9937,23855743,312477273,0
6212,121657241,121657231,0
21807,355124256,291537089,0
35109,218090483,19170155,0
18697,81154825,85008056,0
21580,355941189,175311247,0
747,230596505,31188978,0
31009,94574595,91934616,0
33853,94407937,64852016,0
22028,355179634,355213324,0
5644,224214338,225908744,0
30154,59026069,72649775,0
4425,58080138,2937636,0
17006,295370288,331519856,0
23407,28883075,55919691,0
24407,646566,198810823,0
6349,8968994,9605829,0
9114,43322460,43525228,1
3891,86810195,86809991,0
20178,299125779,300413520,0
4760,32772483,225287026,0
22694,288470586,288574034,1
26295,2067049,148612058,0
11896,378126719,378395806,0
18036,272700965,113408226,0
8924,37194505,68705820,0
14235,774002,86328083,0
27675,13909471,97107285,0
1187,231036727,231177074,0
30833,72027559,72360797,0
15789,314801517,312468615,0
23224,62161756,70375748,0
19802,30504216,167743047,2
3421,245183171,245183180,0
24965,201007133,201007520,0
12889,363062286,363342210,0
35547,17294880,218398208,0
18390,488266,81744473,0
15506,288520776,309553229,0
10966,15429677,15429692,0
11700,378161953,378510612,0
3924,86591944,86805585,0
27251,97707448,7952092,0
11525,241488952,244631078,0
9357,235421960,235011536,1
21714,355010927,355230382,0
9091,68701576,68803104,0
29302,12793271,12980533,0
35752,218309437,219720174,0
3276,245218301,245813634,0
19,1913117,232438397,0
4355,89582095,86821742,0
22830,288126872,206700073,0
30947,94613058,91882349,0
5447,11762149,224658100,0
32530,1050841,106401457,0
20430,299150042,299150033,0
16207,3180883,345468550,0
22770,288274249,288424270,0
33277,105976681,106417109,0
2966,245244080,149982529,0
34184,94407800,156200358,0
5076,34828962,225660702,0
869,232913899,230578985,0
22702,288339022,288456648,0
17318,212176786,272704063,0
10443,4829469,339558733,0
18396,488266,86631875,0
22959,53784539,53785382,0
14213,14105577,99679765,0
20991,379577389,382993499,0
30413,72679225,73429057,0
19773,145395709,89199852,0
12033,390341229,390511770,0
31681,98637531,94270524,0
15637,368741023,372723702,0
16500,336448175,336448034,0
1483,232462210,232462285,0
18493,25345446,295195139,0
33268,105786554,106315211,0
1183,230461033,232443614,0
28629,12780546,12780542,0
24395,186596922,81948747,0
94,11343564,230457870,0
19826,163815362,163815360,0
32237,106713565,106785169,0
18643,137390145,269520451,0
10416,339153228,339259831,0
31391,94261335,94906493,0
11473,243789711,238191482,0
27864,9969789,97729143,0
12315,390558360,399553975,0
2455,312891311,314868916,0
12462,390327169,390580674,2
10739,76548829,339641870,0
6274,121352916,19301508,0
4785,11252891,224648813,0
733,231995685,230473477,0
17145,331491588,331499197,0
7827,191163399,191163183,0
11872,378066434,378156284,0
12290,390555657,390979806,0
29770,72366603,47066538,0
36612,194064275,194064281,0
31398,92704283,92205026,0
15595,372684761,309624421,0
33913,45664854,164894136,0
4972,4516375,12371429,0
5203,852232,225268013,0
10872,15013123,15241123,0
34035,155718192,11193869,0
14596,2984918,317006279,0
21364,355089188,355089184,0
36220,157857384,157930723,0
18835,85002435,85002433,2
27567,96301773,46230282,0
23449,68988025,69762383,0
34153,163403633,164753015,0
22266,18942922,103584522,0
11268,238195267,19835881,0
31332,91857277,94255281,1
29720,22583076,73227485,0
12887,363081584,363342210,1
29471,72014021,72753731,0
18047,191807592,141325189,2
8527,179065927,178897685,0
23615,69971244,87905851,0
8181,39166896,191694161,0
17703,143818879,272308171,0
18194,1778033,223557034,0
13198,362952304,363386237,0
14883,2984918,372696423,0
2428,310438835,310438834,0
8645,174763347,175538812,0
28514,12694629,12987200,0
24922,200545151,200545451,0
17648,272153337,272334240,0
22260,18942922,96431660,0
4726,95540887,226296458,0
17607,150351759,150351767,0
15667,372687525,314399283,0
33797,155720803,12172125,0
31960,105826996,106757918,0
22937,56123429,70433726,0
25220,30152588,30151745,0
13419,362972750,363085230,1
1066,232444880,230680289,0
16312,331492095,331564315,0
14726,333092686,314221488,0
23890,69764425,69766791,0
25688,116135416,115723285,1
12604,249239433,248915068,0
29543,3182916,73330801,0
14771,322987453,317009265,0
9362,235444306,235011536,0
19737,163901975,163901981,2
19775,163725633,163875349,0
14325,98972922,99293471,0
14712,2984918,310816138,0
12677,248902608,248903644,0
14750,317006289,316365890,0
30891,94245083,94256093,0
19701,163802981,163901590,0
3474,245303758,245856724,0
32357,106305484,106723410,0
28672,13409524,12804393,0
6357,121275815,121744682,0
32773,105975837,106402454,0
32854,106411216,106411222,0
24310,200675390,201003752,0
15323,331598051,308007729,0
